デフォルト表示,連番ID,ID,レア度,Lv,二つ名,サポート名,得意トレ,グループ,特殊固有,友情ボナ,やる気効果,スピボナ,スタボナ,パワボナ,根性ボナ,賢さボナ,トレ効果,初期スピ,初期スタ,初期パワ,初期根性,初期賢さ,初期絆,レースボナ,ファンボナ,ヒントLv,ヒント率,得意率,イベ回復,イベ効果,失敗率,体力消費,Spボナ,友情回復,スキル個数,固有1,固有2,固有必要絆,固有1効果量,固有2効果量
0,97,ツメたいヒトリジメ？35,SSR,35,ツメたいヒトリジメ？,スイープトウショウ,スピード,,,27,0,0,0,0,0,0,0,21,0,0,0,0,0,6,16,0,0,53,0,0,0,0,1,0,8,友情ボナ,スピボナ,,10,1
0,97,ツメたいヒトリジメ？40,SSR,40,ツメたいヒトリジメ？,スイープトウショウ,スピード,,,30,0,0,0,0,0,0,0,23,0,0,0,0,0,7,17,0,0,57,0,0,0,0,1,0,8,友情ボナ,スピボナ,,10,1
0,97,ツメたいヒトリジメ？45,SSR,45,ツメたいヒトリジメ？,スイープトウショウ,スピード,,,32,15,0,0,0,0,0,0,25,0,0,0,0,0,8,18,0,0,61,0,0,0,0,1,0,8,友情ボナ,スピボナ,,10,1
0,97,ツメたいヒトリジメ？50,SSR,50,ツメたいヒトリジメ？,スイープトウショウ,スピード,,,35,30,0,0,0,0,0,0,25,0,0,0,0,0,10,20,0,0,65,0,0,0,0,1,0,8,友情ボナ,スピボナ,,10,1
0,98,全力！タントラムッッ！30,SSR,30,全力！タントラムッッ！,ウイニングチケット,スタミナ,,,15,20,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2,40,0,0,0,0,0,0,0,6,やる気効果,スタボナ,,15,1
0,98,全力！タントラムッッ！35,SSR,35,全力！タントラムッッ！,ウイニングチケット,スタミナ,,,16,23,0,0,0,1,0,0,0,0,0,0,0,27,0,0,2,42,0,0,0,0,0,0,0,6,やる気効果,スタボナ,,15,1
0,98,全力！タントラムッッ！40,SSR,40,全力！タントラムッッ！,ウイニングチケット,スタミナ,,,18,26,0,0,0,1,0,0,0,0,0,0,0,30,0,0,2,45,0,0,0,0,0,0,0,6,やる気効果,スタボナ,,15,1
0,98,全力！タントラムッッ！45,SSR,45,全力！タントラムッッ！,ウイニングチケット,スタミナ,,,20,30,0,0,0,1,0,0,0,0,0,0,0,32,5,10,2,47,0,0,0,0,0,0,0,6,やる気効果,スタボナ,,15,1
0,98,全力！タントラムッッ！50,SSR,50,全力！タントラムッッ！,ウイニングチケット,スタミナ,,,20,30,0,0,0,1,0,0,0,0,0,0,0,35,10,15,3,50,0,0,0,0,0,0,0,6,やる気効果,スタボナ,,15,1
0,99,トライフル☆バケーション30絆80以上,SSR,30,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80以上,20,0,0,0,0,0,0,5,0,0,25,0,0,10,0,0,0,0,15,0,0,0,0,0,0,6,パワボナ,,80,2,
0,99,トライフル☆バケーション35絆80以上,SSR,35,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80以上,21,0,0,0,1,0,0,5,0,0,26,0,0,11,0,0,0,0,16,0,0,0,0,0,0,6,パワボナ,,80,2,
0,99,トライフル☆バケーション40絆80以上,SSR,40,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80以上,23,0,0,0,1,0,0,5,0,0,27,0,0,13,0,0,0,0,17,0,0,0,0,0,0,6,パワボナ,,80,2,
0,99,トライフル☆バケーション45絆80以上,SSR,45,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80以上,25,0,0,0,1,0,0,5,0,0,28,0,0,15,0,0,2,30,18,0,0,0,0,0,0,6,パワボナ,,80,2,
0,99,トライフル☆バケーション50絆80以上,SSR,50,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80以上,25,0,0,0,1,0,0,5,0,0,30,0,0,15,0,0,3,40,20,0,0,0,0,0,0,6,パワボナ,,80,2,
0,100,トライフル☆バケーション30絆80未満,SSR,30,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80未満,20,0,0,0,0,0,0,5,0,0,25,0,0,10,0,0,0,0,15,0,0,0,0,0,0,6,,,,,
0,100,トライフル☆バケーション35絆80未満,SSR,35,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80未満,21,0,0,0,1,0,0,5,0,0,26,0,0,11,0,0,0,0,16,0,0,0,0,0,0,6,,,,,
0,100,トライフル☆バケーション40絆80未満,SSR,40,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80未満,23,0,0,0,1,0,0,5,0,0,27,0,0,13,0,0,0,0,17,0,0,0,0,0,0,6,,,,,
0,100,トライフル☆バケーション45絆80未満,SSR,45,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80未満,25,0,0,0,1,0,0,5,0,0,28,0,0,15,0,0,2,30,18,0,0,0,0,0,0,6,,,,,
0,100,トライフル☆バケーション50絆80未満,SSR,50,トライフル☆バケーション,ダイワスカーレット,パワー,,絆80未満,25,0,0,0,1,0,0,5,0,0,30,0,0,15,0,0,3,40,20,0,0,0,0,0,0,6,,,,,
0,101,爽快！ウイニングショット！30,SSR,30,爽快！ウイニングショット！,メジロライアン,根性,,,20,40,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1,20,35,0,0,0,0,0,0,5,パワボナ,Spボナ,,1,1
0,101,爽快！ウイニングショット！35,SSR,35,爽快！ウイニングショット！,メジロライアン,根性,,,21,42,0,0,0,1,0,0,0,0,0,0,0,0,6,16,1,23,40,0,0,0,0,0,0,5,パワボナ,Spボナ,,1,1
0,101,爽快！ウイニングショット！40,SSR,40,爽快！ウイニングショット！,メジロライアン,根性,,,23,45,0,0,0,1,0,0,0,0,0,0,0,0,7,17,1,26,45,0,0,0,0,0,0,5,パワボナ,Spボナ,,1,1
0,101,爽快！ウイニングショット！45,SSR,45,爽快！ウイニングショット！,メジロライアン,根性,,,25,47,0,0,0,1,0,0,0,0,0,0,0,15,8,18,2,30,50,0,0,0,0,0,0,5,パワボナ,Spボナ,,1,1
0,101,爽快！ウイニングショット！50,SSR,50,爽快！ウイニングショット！,メジロライアン,根性,,,25,50,0,0,0,1,0,0,0,0,0,0,0,30,10,20,2,30,50,0,0,0,0,0,0,5,パワボナ,Spボナ,,1,1
0,102,"Hands up, crook!30絆80以上",SSR,30,"Hands up, crook!",タイキシャトル,スピード,,絆80以上,20,0,1,0,0,0,0,0,0,0,0,0,0,15,5,10,2,40,35,0,0,0,0,0,0,7,スピボナ,Spボナ,80,1,1
0,102,"Hands up, crook!35絆80以上",SSR,35,"Hands up, crook!",タイキシャトル,スピード,,絆80以上,21,0,1,0,1,0,0,0,0,0,0,0,0,16,5,11,2,45,40,0,0,0,0,0,0,7,スピボナ,Spボナ,80,1,1
0,102,"Hands up, crook!40絆80以上",SSR,40,"Hands up, crook!",タイキシャトル,スピード,,絆80以上,23,0,1,0,1,0,0,0,0,0,0,0,0,18,5,13,3,50,45,0,0,0,0,0,0,7,スピボナ,Spボナ,80,1,1
0,102,"Hands up, crook!45絆80以上",SSR,45,"Hands up, crook!",タイキシャトル,スピード,,絆80以上,25,0,1,0,1,0,0,5,0,0,0,0,0,20,5,15,3,55,50,0,0,0,0,0,0,7,スピボナ,Spボナ,80,1,1
0,102,"Hands up, crook!50絆80以上",SSR,50,"Hands up, crook!",タイキシャトル,スピード,,絆80以上,25,0,1,0,1,0,0,10,0,0,0,0,0,20,5,15,4,60,50,0,0,0,0,0,0,7,スピボナ,Spボナ,80,1,1
0,103,"Hands up, crook!30絆80未満",SSR,30,"Hands up, crook!",タイキシャトル,スピード,,絆80未満,20,0,1,0,0,0,0,0,0,0,0,0,0,15,5,10,2,40,35,0,0,0,0,0,0,7,,,,,
0,103,"Hands up, crook!35絆80未満",SSR,35,"Hands up, crook!",タイキシャトル,スピード,,絆80未満,21,0,1,0,1,0,0,0,0,0,0,0,0,16,5,11,2,45,40,0,0,0,0,0,0,7,,,,,
0,103,"Hands up, crook!40絆80未満",SSR,40,"Hands up, crook!",タイキシャトル,スピード,,絆80未満,23,0,1,0,1,0,0,0,0,0,0,0,0,18,5,13,3,50,45,0,0,0,0,0,0,7,,,,,
0,103,"Hands up, crook!45絆80未満",SSR,45,"Hands up, crook!",タイキシャトル,スピード,,絆80未満,25,0,1,0,1,0,0,5,0,0,0,0,0,20,5,15,3,55,50,0,0,0,0,0,0,7,,,,,
0,103,"Hands up, crook!50絆80未満",SSR,50,"Hands up, crook!",タイキシャトル,スピード,,絆80未満,25,0,1,0,1,0,0,10,0,0,0,0,0,20,5,15,4,60,50,0,0,0,0,0,0,7,,,,,
0,104,願いまでは拭わない30,SSR,30,願いまでは拭わない,ナイスネイチャ,賢さ,,,20,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,1,20,20,0,0,0,0,0,3,9,賢さボナ,レースボナ,,1,5
0,104,願いまでは拭わない35,SSR,35,願いまでは拭わない,ナイスネイチャ,賢さ,,,21,0,0,0,0,0,1,11,0,0,0,0,0,16,0,0,1,20,25,0,0,0,0,0,3,9,賢さボナ,レースボナ,,1,5
0,104,願いまでは拭わない40,SSR,40,願いまでは拭わない,ナイスネイチャ,賢さ,,,23,0,0,0,0,0,1,12,0,0,0,0,0,18,0,0,1,20,30,0,0,0,0,0,4,9,賢さボナ,レースボナ,,1,5
0,104,願いまでは拭わない45,SSR,45,願いまでは拭わない,ナイスネイチャ,賢さ,,,25,0,0,0,0,0,1,13,0,0,0,0,0,20,5,10,1,20,35,0,0,0,0,0,4,9,賢さボナ,レースボナ,,1,5
0,104,願いまでは拭わない50,SSR,50,願いまでは拭わない,ナイスネイチャ,賢さ,,,25,0,0,0,0,0,1,15,0,0,0,0,0,20,10,15,1,20,35,0,0,0,0,0,5,9,賢さボナ,レースボナ,,1,5
0,105,明日は全国的に赤でしょう♪30,SSR,30,明日は全国的に赤でしょう♪,セイウンスカイ,賢さ,,,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,20,10,0,0,0,0,0,3,7,スピボナ,初期賢さ,,1,20
0,105,明日は全国的に赤でしょう♪35,SSR,35,明日は全国的に赤でしょう♪,セイウンスカイ,賢さ,,,27,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,23,12,0,0,0,0,0,3,7,スピボナ,初期賢さ,,1,20
0,105,明日は全国的に赤でしょう♪40,SSR,40,明日は全国的に赤でしょう♪,セイウンスカイ,賢さ,,,30,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,26,15,0,0,0,0,0,4,7,スピボナ,初期賢さ,,1,20
0,105,明日は全国的に赤でしょう♪45,SSR,45,明日は全国的に赤でしょう♪,セイウンスカイ,賢さ,,,32,0,1,0,0,0,0,8,0,0,0,0,0,15,0,0,2,30,17,0,0,0,0,0,4,7,スピボナ,初期賢さ,,1,20
0,105,明日は全国的に赤でしょう♪50,SSR,50,明日は全国的に赤でしょう♪,セイウンスカイ,賢さ,,,35,0,1,0,0,0,0,10,0,0,0,0,0,30,0,0,2,30,20,0,0,0,0,0,5,7,スピボナ,初期賢さ,,1,20
0,106,今宵、円舞曲にのせて30,SSR,30,今宵、円舞曲にのせて,キングヘイロー,パワー,,,25,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,2,40,35,0,0,0,0,0,0,7,友情ボナ,得意率,,10,20
0,106,今宵、円舞曲にのせて35,SSR,35,今宵、円舞曲にのせて,キングヘイロー,パワー,,,26,0,0,0,1,0,0,6,0,0,0,0,0,16,0,0,2,42,40,0,0,0,0,0,0,7,友情ボナ,得意率,,10,20
0,106,今宵、円舞曲にのせて40,SSR,40,今宵、円舞曲にのせて,キングヘイロー,パワー,,,27,0,0,0,1,0,0,8,0,0,0,0,0,18,0,0,2,45,45,0,0,0,0,0,0,7,友情ボナ,得意率,,10,20
0,106,今宵、円舞曲にのせて45,SSR,45,今宵、円舞曲にのせて,キングヘイロー,パワー,,,28,0,0,0,1,0,0,10,0,0,15,0,0,20,0,0,2,47,50,0,0,0,0,0,0,7,友情ボナ,得意率,,10,20
0,106,今宵、円舞曲にのせて50,SSR,50,今宵、円舞曲にのせて,キングヘイロー,パワー,,,30,0,0,0,1,0,0,10,0,0,30,0,0,20,0,0,3,50,50,0,0,0,0,0,0,7,友情ボナ,得意率,,10,20
0,107,ウマ王伝説・最強になった件30,SSR,30,ウマ王伝説・最強になった件,ゴールドシップ,スピード,,,20,15,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,,,,,
0,107,ウマ王伝説・最強になった件35,SSR,35,ウマ王伝説・最強になった件,ゴールドシップ,スピード,,,21,16,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,15,,,,,
0,107,ウマ王伝説・最強になった件40,SSR,40,ウマ王伝説・最強になった件,ゴールドシップ,スピード,,,23,17,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,15,パワボナ,ヒント率,,1,20
0,107,ウマ王伝説・最強になった件45,SSR,45,ウマ王伝説・最強になった件,ゴールドシップ,スピード,,,25,18,0,0,0,0,0,8,0,0,0,0,0,17,0,0,2,30,0,0,0,0,0,1,0,15,パワボナ,ヒント率,,1,20
0,107,ウマ王伝説・最強になった件50,SSR,50,ウマ王伝説・最強になった件,ゴールドシップ,スピード,,,25,20,0,0,0,0,0,10,0,0,0,0,0,20,0,0,3,40,0,0,0,0,0,1,0,15,パワボナ,ヒント率,,1,20
0,108,ふたつのノーブルライト30,SSR,30,ふたつのノーブルライト,トウカイテイオー,パワー,,,15,20,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,40,15,0,0,0,0,0,0,7,パワボナ,初期パワ,,1,20
0,108,ふたつのノーブルライト35,SSR,35,ふたつのノーブルライト,トウカイテイオー,パワー,,,16,23,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,40,16,0,0,0,0,0,0,7,パワボナ,初期パワ,,1,20
0,108,ふたつのノーブルライト40,SSR,40,ふたつのノーブルライト,トウカイテイオー,パワー,,,18,26,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,40,17,0,0,0,0,0,0,7,パワボナ,初期パワ,,1,20
0,108,ふたつのノーブルライト45,SSR,45,ふたつのノーブルライト,トウカイテイオー,パワー,,,20,30,0,0,0,0,0,0,0,0,15,0,0,28,0,0,1,40,18,0,0,0,0,0,0,7,パワボナ,初期パワ,,1,20
0,108,ふたつのノーブルライト50,SSR,50,ふたつのノーブルライト,トウカイテイオー,パワー,,,20,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,1,40,20,0,0,0,0,0,0,7,パワボナ,初期パワ,,1,20
0,109,祝福はフーガ30,SSR,30,祝福はフーガ,ミホノブルボン,スタミナ,,,15,20,0,0,0,0,0,0,0,0,0,0,0,15,5,10,1,40,0,0,0,0,0,0,0,5,スタボナ,ヒント率,,1,20
0,109,祝福はフーガ35,SSR,35,祝福はフーガ,ミホノブルボン,スタミナ,,,16,25,0,0,0,0,0,0,0,0,0,0,0,16,5,11,1,40,0,0,0,0,0,0,0,5,スタボナ,ヒント率,,1,20
0,109,祝福はフーガ40,SSR,40,祝福はフーガ,ミホノブルボン,スタミナ,,,17,30,0,0,0,0,0,0,0,0,0,0,0,18,5,13,1,40,0,0,0,0,0,0,0,5,スタボナ,ヒント率,,1,20
0,109,祝福はフーガ45,SSR,45,祝福はフーガ,ミホノブルボン,スタミナ,,,18,35,0,0,0,0,0,0,0,15,0,0,0,20,5,15,1,40,0,0,0,0,0,0,0,5,スタボナ,ヒント率,,1,20
0,109,祝福はフーガ50,SSR,50,祝福はフーガ,ミホノブルボン,スタミナ,,,20,40,0,0,0,0,0,0,0,30,0,0,0,20,5,15,1,40,0,0,0,0,0,0,0,5,スタボナ,ヒント率,,1,20
0,110,集まってコンステレーション30,SSR,30,集まってコンステレーション,ツインターボ,根性,,,20,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,1,20,15,0,0,0,0,0,0,7,根性ボナ,レースボナ,,1,5
0,110,集まってコンステレーション35,SSR,35,集まってコンステレーション,ツインターボ,根性,,,21,0,0,0,0,0,0,5,0,0,0,0,0,21,0,0,1,23,16,0,0,0,0,0,0,7,根性ボナ,レースボナ,,1,5
0,110,集まってコンステレーション40,SSR,40,集まってコンステレーション,ツインターボ,根性,,,22,0,0,0,0,0,0,5,0,0,0,0,0,23,0,0,1,26,17,0,0,0,0,0,0,7,根性ボナ,レースボナ,,1,5
0,110,集まってコンステレーション45,SSR,45,集まってコンステレーション,ツインターボ,根性,,,23,0,0,0,0,0,0,5,0,0,0,15,0,25,0,0,2,30,18,0,0,0,0,0,0,7,根性ボナ,レースボナ,,1,5
0,110,集まってコンステレーション50,SSR,50,集まってコンステレーション,ツインターボ,根性,,,25,0,0,0,0,0,0,5,0,0,0,30,0,25,0,0,2,30,20,0,0,0,0,0,0,7,根性ボナ,レースボナ,,1,5
0,111,響き合うストレイン30,SSR,30,響き合うストレイン,ビワハヤヒデ,賢さ,,,20,10,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,20,0,0,0,0,0,2,6,賢さボナ,初期絆,,1,15
0,111,響き合うストレイン35,SSR,35,響き合うストレイン,ビワハヤヒデ,賢さ,,,20,11,0,0,0,0,0,5,0,0,0,0,0,0,2,6,0,0,22,0,0,0,0,0,2,6,賢さボナ,初期絆,,1,15
0,111,響き合うストレイン40,SSR,40,響き合うストレイン,ビワハヤヒデ,賢さ,,,20,12,0,0,0,0,0,5,0,0,0,0,0,0,3,8,0,0,25,0,0,0,0,0,2,6,賢さボナ,初期絆,,1,15
0,111,響き合うストレイン45,SSR,45,響き合うストレイン,ビワハヤヒデ,賢さ,,,20,13,0,0,0,0,0,5,0,0,0,0,0,10,5,10,0,0,27,0,0,0,0,0,2,6,賢さボナ,初期絆,,1,15
0,111,響き合うストレイン50,SSR,50,響き合うストレイン,ビワハヤヒデ,賢さ,,,20,15,0,0,0,0,0,5,0,0,0,0,0,20,5,10,0,0,30,0,0,0,0,0,3,6,賢さボナ,初期絆,,1,15
0,112,WINNING DREAM30,SSR,30,WINNING DREAM,サイレンススズカ,スタミナ,,,20,20,0,0,0,0,0,0,0,25,0,0,0,0,1,5,0,0,20,0,0,0,0,0,0,10,,,,,
0,112,WINNING DREAM35,SSR,35,WINNING DREAM,サイレンススズカ,スタミナ,,,21,23,0,1,0,0,0,0,0,27,0,0,0,0,2,6,0,0,25,0,0,0,0,0,0,10,,,,,
0,112,WINNING DREAM40,SSR,40,WINNING DREAM,サイレンススズカ,スタミナ,,,23,26,0,1,0,0,0,0,0,30,0,0,0,0,3,8,0,0,30,0,0,0,0,0,0,10,トレ効果,初期スタ,,5,20
0,112,WINNING DREAM45,SSR,45,WINNING DREAM,サイレンススズカ,スタミナ,,,25,30,0,1,0,0,0,0,0,32,0,0,0,15,5,10,0,0,35,0,0,0,0,0,0,10,トレ効果,初期スタ,,5,20
0,112,WINNING DREAM50,SSR,50,WINNING DREAM,サイレンススズカ,スタミナ,,,25,30,0,1,0,0,0,0,0,35,0,0,0,30,5,10,0,0,35,0,0,0,0,0,0,10,トレ効果,初期スタ,,5,20
0,113,心と足元は温かく30,SSR,30,心と足元は温かく,イクノディクタス,根性,,,25,0,0,0,0,0,0,5,0,0,0,0,0,0,5,15,2,40,20,0,0,0,0,0,0,6,トレ効果,レースボナ,,5,5
0,113,心と足元は温かく35,SSR,35,心と足元は温かく,イクノディクタス,根性,,,26,0,0,0,0,1,0,5,0,0,0,0,0,0,6,16,2,42,25,0,0,0,0,0,0,6,トレ効果,レースボナ,,5,5
0,113,心と足元は温かく40,SSR,40,心と足元は温かく,イクノディクタス,根性,,,27,0,0,0,0,1,0,5,0,0,0,0,0,0,7,17,2,45,30,0,0,0,0,0,0,6,トレ効果,レースボナ,,5,5
0,113,心と足元は温かく45,SSR,45,心と足元は温かく,イクノディクタス,根性,,,28,0,0,0,0,1,0,5,0,0,0,0,0,15,8,18,2,47,35,0,0,0,0,0,0,6,トレ効果,レースボナ,,5,5
0,113,心と足元は温かく50,SSR,50,心と足元は温かく,イクノディクタス,根性,,,30,0,0,0,0,1,0,5,0,0,0,0,0,30,10,20,3,50,35,0,0,0,0,0,0,6,トレ効果,レースボナ,,5,5
0,114,やったれハロウィンナイト！30,SSR,30,やったれハロウィンナイト！,タマモクロス,パワー,,,20,40,0,0,0,0,0,0,0,0,0,0,0,15,5,15,0,0,50,0,0,0,0,0,0,8,友情ボナ,初期絆,,10,15
0,114,やったれハロウィンナイト！35,SSR,35,やったれハロウィンナイト！,タマモクロス,パワー,,,21,45,0,1,0,0,0,0,0,0,0,0,0,16,6,16,0,0,53,0,0,0,0,0,0,8,友情ボナ,初期絆,,10,15
0,114,やったれハロウィンナイト！40,SSR,40,やったれハロウィンナイト！,タマモクロス,パワー,,,23,50,0,1,0,0,0,0,0,0,0,0,0,18,7,17,0,0,57,0,0,0,0,0,0,8,友情ボナ,初期絆,,10,15
0,114,やったれハロウィンナイト！45,SSR,45,やったれハロウィンナイト！,タマモクロス,パワー,,,25,55,0,1,0,0,0,0,0,0,15,0,0,20,8,18,0,0,61,0,0,0,0,0,0,8,友情ボナ,初期絆,,10,15
0,114,やったれハロウィンナイト！50,SSR,50,やったれハロウィンナイト！,タマモクロス,パワー,,,25,60,0,1,0,0,0,0,0,0,30,0,0,20,10,20,0,0,65,0,0,0,0,0,0,8,友情ボナ,初期絆,,10,15
0,115,魔力授かりし英雄30,SSR,30,魔力授かりし英雄,ゼンノロブロイ,スピード,,,15,20,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,35,0,0,0,0,0,0,9,友情ボナ,トレ効果,,10,5
0,115,魔力授かりし英雄35,SSR,35,魔力授かりし英雄,ゼンノロブロイ,スピード,,,15,22,1,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,40,0,0,0,0,0,0,9,友情ボナ,トレ効果,,10,5
0,115,魔力授かりし英雄40,SSR,40,魔力授かりし英雄,ゼンノロブロイ,スピード,,,15,25,1,0,0,0,0,5,0,0,0,0,0,23,0,0,0,0,45,0,0,0,0,0,0,9,友情ボナ,トレ効果,,10,5
0,115,魔力授かりし英雄45,SSR,45,魔力授かりし英雄,ゼンノロブロイ,スピード,,,15,27,1,0,0,0,0,5,0,0,0,0,0,25,0,0,2,30,50,0,0,0,0,0,0,9,友情ボナ,トレ効果,,10,5
0,115,魔力授かりし英雄50,SSR,50,魔力授かりし英雄,ゼンノロブロイ,スピード,,,20,30,1,0,0,0,0,5,0,0,0,0,0,25,0,0,3,40,50,0,0,0,0,0,0,9,友情ボナ,トレ効果,,10,5
0,116,幽霊さんとハロウィンの魔法30,SSR,30,幽霊さんとハロウィンの魔法,ミホノブルボン,賢さ,,,15,30,0,0,0,0,0,0,0,0,0,0,0,15,1,5,0,0,10,0,0,0,0,0,3,5,,,,,
0,116,幽霊さんとハロウィンの魔法35,SSR,35,幽霊さんとハロウィンの魔法,ミホノブルボン,賢さ,,,16,33,1,0,0,0,0,0,0,0,0,0,0,16,2,6,0,0,12,0,0,0,0,0,3,5,,,,,
0,116,幽霊さんとハロウィンの魔法40,SSR,40,幽霊さんとハロウィンの魔法,ミホノブルボン,賢さ,,,18,36,1,0,0,0,0,0,0,0,0,0,0,18,3,8,0,0,15,0,0,0,0,0,4,5,トレ効果,初期スピ,,5,20
0,116,幽霊さんとハロウィンの魔法45,SSR,45,幽霊さんとハロウィンの魔法,ミホノブルボン,賢さ,,,20,40,1,0,0,0,0,0,0,0,0,0,15,20,5,10,0,0,17,0,0,0,0,0,4,5,トレ効果,初期スピ,,5,20
0,116,幽霊さんとハロウィンの魔法50,SSR,50,幽霊さんとハロウィンの魔法,ミホノブルボン,賢さ,,,20,40,1,0,0,0,0,0,0,0,0,0,30,20,5,10,0,0,20,0,0,0,0,0,5,5,トレ効果,初期スピ,,5,20
0,117,尊尚親愛30スピード絆80以上,SSR,30,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80以上,25,0,0,0,0,0,0,5,15,0,0,0,0,25,0,0,0,0,0,20,15,0,0,0,1,0,Spボナ,,80,2,
0,117,尊尚親愛35スピード絆80以上,SSR,35,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80以上,27,0,1,0,0,0,0,5,16,0,0,0,0,27,0,0,0,0,0,23,16,0,0,0,1,0,Spボナ,,80,2,
0,117,尊尚親愛40スピード絆80以上,SSR,40,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80以上,30,0,1,0,0,0,0,5,18,0,0,0,0,30,0,0,0,0,0,26,18,0,0,0,1,0,Spボナ,,80,2,
0,117,尊尚親愛45スピード絆80以上,SSR,45,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80以上,32,0,1,0,0,0,0,5,20,0,0,0,0,32,5,10,0,0,0,30,20,0,0,0,2,0,Spボナ,,80,2,
0,117,尊尚親愛50スピード絆80以上,SSR,50,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80以上,35,0,1,0,0,0,0,5,20,0,0,0,0,35,10,15,0,0,0,30,20,0,0,0,2,0,Spボナ,,80,2,
0,118,尊尚親愛30スピード絆80未満,SSR,30,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80未満,25,0,0,0,0,0,0,5,15,0,0,0,0,25,0,0,0,0,0,20,15,0,0,0,1,0,,,,,
0,118,尊尚親愛35スピード絆80未満,SSR,35,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80未満,27,0,1,0,0,0,0,5,16,0,0,0,0,27,0,0,0,0,0,23,16,0,0,0,1,0,,,,,
0,118,尊尚親愛40スピード絆80未満,SSR,40,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80未満,30,0,1,0,0,0,0,5,18,0,0,0,0,30,0,0,0,0,0,26,18,0,0,0,1,0,,,,,
0,118,尊尚親愛45スピード絆80未満,SSR,45,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80未満,32,0,1,0,0,0,0,5,20,0,0,0,0,32,5,10,0,0,0,30,20,0,0,0,2,0,,,,,
0,118,尊尚親愛50スピード絆80未満,SSR,50,尊尚親愛,シンボリルドルフ,グループ,スピード,絆80未満,35,0,1,0,0,0,0,5,20,0,0,0,0,35,10,15,0,0,0,30,20,0,0,0,2,0,,,,,
0,119,尊尚親愛30スタミナ絆80以上,SSR,30,尊尚親愛,シンボリルドルフ,グループ,スタミナ,絆80以上,25,0,0,0,0,0,0,5,15,0,0,0,0,25,0,0,0,0,0,20,15,0,0,0,1,0,Spボナ,,80,2,
0,119,尊尚親愛35スタミナ絆80以上,SSR,35,尊尚親愛,シンボリルドルフ,グループ,スタミナ,絆80以上,27,0,1,0,0,0,0,5,16,0,0,0,0,27,0,0,0,0,0,23,16,0,0,0,1,0,Spボナ,,80,2,
0,119,尊尚親愛40スタミナ絆80以上,SSR,40,尊尚親愛,シンボリルドルフ,グループ,スタミナ,絆80以上,30,0,1,0,0,0,0,5,18,0,0,0,0,30,0,0,0,0,0,26,18,0,0,0,1,0,Spボナ,,80,2,
0,119,尊尚親愛45スタミナ絆80以上,SSR,45,尊尚親愛,シンボリルドルフ,グループ,スタミナ,絆80以上,32,0,1,0,0,0,0,5,20,0,0,0,0,32,5,10,0,0,0,30,20,0,0,0,2,0,Spボナ,,80,2,
